tool_id, pearson_correlation, nr_samples 
pileup_interval/1.0.2, 0.7018982058210149, 293 
minia/3.2.1, 0.6853672280511204, 382 
mimodd_vcf_filter/0.1.8_1, 0.6681252563155955, 697 
seqtk_seq/1.3.3, 0.6604211147504051, 1772 
CONVERTER_bed_to_gff_0, 0.6118934739661164, 843 
stacks_procrad/1.46.0, 0.6063392336425021, 355 
augustus/3.3.3, 0.6020159471247754, 1218 
column_order_header_sort/0.0.1, 0.5732723328818286, 1515 
fastq_paired_end_deinterlacer/1.1.5, 0.5467016820542226, 2424 
stacks2_populations/2.4, 0.5463764348835796, 537 
nanopolish_eventalign/0.11.1, 0.5257254530379452, 146 
mimodd_convert/0.1.8_1, 0.48605470424985653, 131 
xchem_transfs_scoring/0.2.0, 0.47694536393134274, 2590 
bedtools_annotatebed/2.29.0, 0.4605817906675693, 216 
seqtk_sample/1.3.2, 0.4179662572062216, 2599 
vcfcombine/1.0.0_rc3, 0.4099942082120173, 225 
ggplot2_pca/2.2.1, 0.400344451080607, 649 
table_compute/0.9.2, 0.3967017014637667, 9909 
rna_starsolo/2.7.2b1, 0.3883084226242245, 448 
xchem_pose_scoring, 0.37426719713120704, 1547 
sucos_max_score/0.2.2, 0.36268605409045157, 11907 
hmmer_alimask/0.1.0, 0.3234769641899489, 33 
cuffmerge/2.2.1.1, 0.30666272496543495, 154 
xcms_plot_chromatogram/3.4.4.0, 0.30414531760497693, 178 
bedtools_maskfastabed/2.29.0, 0.30230840805228815, 71 
transtermhp/2.09.1, 0.2905948040567152, 31 
bismark_methylation_extractor/0.22.1, 0.27734170980388173, 798 
deeptools_plot_fingerprint/3.3.2.0.0, 0.27478473431896183, 1439 
openbabel_addh/2.4.2.2.0, 0.26769267261436425, 20 
addName/0.1.1, 0.26645534992766584, 1896 
canu/1.8, 0.26187333192580803, 1647 
sklearn_train_test_split/1.0.8.1, 0.2493953715322738, 206 
padel/2.21, 0.2309640457369739, 89 
keras_batch_models/0.4.2, 0.2037065283799277, 106 
qiime_extract_barcodes/1.9.1.0, 0.20032779278258844, 274 
xchem_transfs_scoring/0.3.0, 0.1979609934484482, 5837 
sklearn_svm_classifier/1.0.8.1, 0.18501757522547715, 249 
samtools_bedcov/2.0.2, 0.17712632457903008, 454 
hicexplorer_hicplotmatrix/3.4.3.0, 0.17282736287946196, 3094 
sklearn_discriminant_classifier/1.0.8.1, 0.15259939847163634, 213 
sklearn_discriminant_classifier/1.0.8.2, 0.14068243375908832, 150 
hcluster_sg_parser/0.2.1, 0.13017267376358804, 139 
CONVERTER_bed_to_tabix_0, 0.09977710006842726, 135 
mothur_remove_groups/1.39.5.0, 0.07777606557095457, 405 
rseqc_bam2wig/2.6.4, 0.07760427616346878, 587 
nspdk_sparse/9.2.3, 0.06312640416514756, 1072 
sklearn_generalized_linear/1.0.8.2, 0.05918077081844347, 784 
OpenSwathWorkflow, 0.055577894526254154, 1436 
openbabel_compound_convert/2.4.2.1.0, 0.04530830939271486, 3467 
cp_display_data_on_image/3.1.9, 0.03775756499264199, 108 
sklearn_ensemble/1.0.8.1, 0.028740164167642704, 430 
gemini_db_info/0.20.1, 0.026669973683184633, 567 
rdock_sort_filter/0.2.0, 0.021329851445964623, 6800 
docking/0.3.0, 0.013217666577883617, 8831 
xchem_transfs_scoring/0.4.0, 0.01161968070735826, 21478 
rdock_rbdock/0.1.1, 0.009443652167882292, 155356 
meme_dreme/4.11.2.0, 0.0003687912032036691, 3963 
imagej2_math/3.0.0, -0.0031109786070693257, 96 
poretools_qualpos/0.6.1a1.0, -0.005291086671179252, 210 
mothur_clearcut/1.39.5.0, -0.00678050721794719, 85 
mothur_remove_rare/1.39.5.0, -0.018971831637939612, 459 
mspurity_averagefragspectra/1.12.0, -0.020689463709596127, 86 
pathview/1.24.0, -0.02601099467794188, 1472 
deeptools_multi_bigwig_summary/3.3.2.0.0, -0.03391054011689409, 1725 
t_coffee/11.0.8, -0.03848918287699477, 764 
mothur_sens_spec/1.39.5.0, -0.039805292238588065, 50 
resize_coordinate_window/1.0.2, -0.04268799510854021, 49 
schicexplorer_schicclustercompartments/4.0, -0.06680230113395395, 70 
imagej2_noise/3.0.0, -0.06683727930825217, 49 
rdock_rbcavity/0.1, -0.070913017189887, 135 
plotly_ml_performance_plots/0.1, -0.12851941378530563, 192 
locarna_best_subtree/0.3, -0.2245164135931035, 253 
qiime_jackknifed_beta_diversity/1.9.1.0, -0.40093433963890884, 23 
xchem_transfs_scoring, -0.5558331428003784, 39 
sklearn_regression_metrics/1.0.8.1, nan, 212 
PicardInsertSize/1.56.0, 0.7386847662436911, 82 
deeptools_plot_pca/3.3.2.0.0, 0.2542741330988071, 943 
stacks_populations/1.46.1, 0.23339123013543595, 173 
sdf_to_tab/2019.03.1.2, 0.23254525608838322, 2496 
ip_points_to_binaryimage/0.1, 0.14479760108243486, 29 
pepquery/1.6.0.0, 0.1433168046705948, 1401 
mothur_sort_seqs/1.39.5.0, 0.1416925644084457, 140 
sklearn_generalized_linear/1.0.8.1, 0.11207333637968138, 623 
PeptideIndexer/2.3.0, 0.1026682236834902, 153 
cp_identify_primary_objects/3.1.9, 0.10176378234074931, 279 
annotatemyids/3.7.0, 0.10061193337285708, 2446 
ip_projective_transformation_points/0.0.4, 0.09096205260510488, 11838 
poretools_hist/0.6.1a1.0, 0.05997436056900178, 277 
mothur_make_shared/1.39.5.0, 0.038697356666653415, 1389 
rdock_rbdock/0.1.4, 0.03864423927302629, 793 
picard_CleanSam/2.18.2.1, 0.037636908388766016, 635 
meme_fimo/5.0.5.0, 0.03190101170678546, 7812 
openbabel_compound_convert/2.4.2.2.0, 0.019204322051821075, 3612 
cp_export_to_spreadsheet/3.1.9, 0.01037646460679181, 166 
mothur_summary_single/1.39.5.0, -0.0058930074368882274, 530 
stacks2_clonefilter/2.4, -0.013997720153049247, 116 
mothur_seq_error/1.39.5.0, -0.02018913011135766, 284 
gemini_actionable_mutations/0.20.1, -0.2726715136477555, 58 
openbabel_compound_convert/2.4.2.0, -0.41798653111655276, 3 
ncbi_makeblastdb/0.2.01, nan, 5 
ambertools_acpype/19.11, 0.007620008551913288, 343 
rxdock_rbdock/0.1.5, -0.016633047074505025, 56426 
picard_AddCommentsToBam/2.18.2.1, nan, 30 
chira_quantify/1.3.3, 0.9817480794217178, 13 
scanpy_run_tsne/1.4.30, 0.9676747908492657, 292 
ssake/0.0.10, 0.9665729172155056, 53 
scanpy_compute_graph/1.4.31, 0.962721952293011, 226 
lofreq_indelqual/2.1.4, 0.9537961874951272, 20448 
macs2_bdgpeakcall/2.1.1.20160309.0, 0.9521486865924336, 771 
scanpy_plot_embed/1.4.30, 0.9468446688918537, 404 
scanpy_find_markers/1.4.30, 0.9220147531234117, 246 
query_tabular/5.0.0, 0.9209856873573826, 1111 
vcftools_compare/0.1, 0.9128959236352093, 188 
regex_replace/1.0.0, 0.8986272437683684, 2660 
phyml/3.3.20190321, 0.8765678233537129, 31 
chira_merge/1.3.5, 0.8710007180887888, 36 
wc_gnu, 0.8298453843147284, 1037 
hicexplorer_hiccompartmentspolarization/3.4.3.0, 0.796694132970691, 46 
mira_assembler/0.0.11, 0.719802087228455, 131 
khmer_normalize_by_median/3.0.0a3, 0.6664987710558103, 90 
rbc_mirdeep2_quantifier/2.0.0, 0.5975554459728633, 4503 
gmx_trj/2019.1.5, 0.5466754604603575, 1801 
khmer_abundance_distribution_single/3.0.0a3, 0.4631573727645357, 127 
picard_FilterSamReads/2.18.2.1, 0.4088944142632651, 1734 
ncbi_tblastx_wrapper/0.3.3, 0.3605692023673055, 291 
TextExporter/2.3.0, 0.3307210238304635, 121 
viennarna_rnaalifold/2.2.10.1, 0.23323244883618333, 103 
rna_star/2.5.2b-2, 0.22482740812783933, 402 
hicexplorer_hiccorrectmatrix/3.4.3.0, 0.18361728958583248, 1076 
mothur_remove_lineage/1.39.5.0, 0.14389222454043363, 1331 
jbrowse/1.16.9, 0.10524747631842586, 574 
hicexplorer_hicplotaverageregions/3.4.3.0, 0.08111734607686266, 90 
lofreq_call/2.1.4, 0.0655755952627524, 8330 
gff_to_prot/3.0.2, 0.0136153122617416, 95 
rnaz_annotate/2.1, 0.006243546447665204, 85 
sklearn_estimator_attributes/1.0.8.2, -0.08106507442911826, 322 
mspurity_createdatabase/1.12.0, nan, 42 
cp_measure_texture/3.1.9, -0.0784494559945253, 45 
idpquery/3.0.11392.0, nan, 112 
imagej2_enhance_contrast/3.0.0, nan, 57 
scanpy_run_tsne/1.3.2, 0.9976396079104677, 300 
scanpy_run_umap/1.3.2, 0.9972160891528025, 76 
scanpy_compute_graph/1.3.2, 0.9939943542196699, 76 
EMBOSS: newcpgseek58/5.0.0.1, 0.9936827795389319, 119 
FileConverter/2.3.0, 0.9929528370880789, 56 
flash/1.2.11.3, 0.9924638684596189, 104 
chira_quantify/1.3.5, 0.9894886952849896, 30 
chira_quantify/1.3.4, 0.9886843315404196, 4 
plotly_ml_performance_plots/0.2, 0.9754991567933093, 354 
gops_cluster_1/1.0.0, 0.9602665866013067, 397 
vcfannotate/1.0.0_rc3, 0.9545854571098398, 175 
allele_counts_1/1.2, 0.9523117920212949, 353 
scanpy_run_umap/1.6.0, 0.9478378620535594, 71 
samtools_rmdup/2.0, 0.9440300231088667, 567 
je_clip/1.2, 0.9302695959332018, 346 
gemini_interactions/0.20.1, 0.9104216409608901, 92 
ivar_consensus/1.2.2, 0.8626038375337376, 1612 
blockclust/1.1.0, 0.7921288299712357, 401 
cshl_fastq_to_fasta/1.0.0, 0.7639464063675141, 546 
nanopolishcomp_eventaligncollapse/0.6.11, 0.7415638308527064, 176 
dada2_filterAndTrim/1.14, 0.740678583843181, 1104 
smf_utils_find-boxes/smf-v1.7-0_utils-v2.1.1-1, 0.724682721652623, 47 
ngsutils_bam_filter/0.5.8.1, 0.7212834028430992, 22 
zerone/1.0, 0.6842457525182647, 44 
circos_gc_skew/0.69.8, 0.6684781669338039, 378 
scater_filter/1.12.2, 0.6417704076915096, 150 
barchart_gnuplot, 0.6219041388801195, 944 
mspurity_puritya/1.12.0, 0.6163148866121038, 39 
tombo_resquiggle, 0.6120587774839038, 364 
vcfvcfintersect/1.0.0_rc1, 0.569289393628293, 703 
samtools_flagstat/1.0.0, 0.5235104062701554, 1360 
megahit/1.1.3.4, 0.5083662940687973, 616 
picard_EstimateLibraryComplexity/2.18.2.1, 0.48803386912653873, 47 
samtools_slice_bam/0.0.1, 0.4528699092093066, 783 
mothur_merge_groups/1.39.5.0, 0.4520897675893287, 155 
dada2_dada/1.14, 0.45101135543416543, 850 
ivar_variants/1.2.2, 0.4356098663632457, 434 
gmx_merge_topology_files/2019.1.1, 0.43272986238640093, 20 
trinity/2.9.1, 0.4309096027688631, 2393 
scater_plot_dist_scatter/1.12.2, 0.4253973101800024, 185 
deeptools_compute_gc_bias/3.3.2.0.0, 0.416226766413382, 274 
gemini_inheritance/0.20.1, 0.40791916446572807, 1234 
rseqc_read_hexamer/2.6.4, 0.4075970801673186, 112 
hicexplorer_hictransform/3.4.3.0, 0.3506017611025913, 195 
query_tabular/2.0.0, 0.2684127794602949, 143 
racon/1.3.1, 0.2592860643004641, 146 
bedtools_getfastabed/2.29.2, 0.24916655583238087, 1270 
hicexplorer_hicbuildmatrix/3.4.3.0, 0.242736219172005, 498 
samtools_mpileup/2.1.4, 0.2084186269898032, 2206 
mothur_merge_files/1.39.5.0, 0.19932716985782703, 1555 
mothur_chimera_vsearch/1.39.5.1, 0.19710577780993416, 1224 
picard_CollectRnaSeqMetrics/2.18.2.1, 0.18987509769826835, 111 
ggplot2_heatmap2/2.2.1, 0.18565868857189258, 112 
sklearn_searchcv/1.0.8.2, 0.12155111149912169, 652 
fasterq_dump/2.10.7, 0.12153463759438302, 377 
rna_star/2.5.2b-1, 0.07806573496972956, 977 
gmx_setup/2020.2, 0.07312182398558217, 259 
blast_parser/0.1.2, 0.0639536527671856, 138 
term_id_vs_term_name, 0.018612316308681688, 58 
prepare_box/0.1.1, 0.00918276042690302, 165 
meme_meme/5.0.5.0, -0.006500375753018034, 1126 
idpquery/3.0.20163.0, nan, 31 
bam_to_scidx/1.0.1, 0.9981569774661669, 30 
nonpareil/3.1.1.0, 0.9869522411824624, 48 
dropletutils_empty_drops/1.0.3, 0.9868487515865301, 84 
sam_to_bam/1.1.2, 0.9858870745337691, 107 
cd_hit_protein/1.3, 0.9796158950582462, 245 
raceid_filtnormconf/3.1, 0.9605879713931806, 224 
bctools_extract_crosslinked_nucleotides/0.2.1, 0.941568523771083, 23 
aragorn_trna/0.6, 0.9324897648514598, 278 
gemini_windower/0.20.1, 0.9152585547410268, 33 
hicexplorer_hicconvertformat/3.4.3.0, 0.8534804724142329, 226 
bed2gff1, 0.8273043903652529, 504 
bedtools_makewindowsbed/2.29.2, 0.821129659292988, 82 
seacr/1.3, 0.7721318698144191, 1093 
fasta_compute_length/1.0.3, 0.6698573450978695, 2271 
taxonomy_krona_chart/2.6.1, 0.596667894733935, 1792 
tombo_detect_modifications, 0.5907399592958176, 924 
fastq_join/1.1.2-806, 0.5242745424587637, 2479 
datamash_reverse/1.1.0, 0.5045274778281527, 4713 
maxbin2/2.2.7, 0.3439607768248722, 190 
export2graphlan/0.20, 0.29681539865194934, 459 
medaka_consensus_pipeline/1.0.1, 0.2625601921426913, 124 
hicexplorer_hicmergematrixbins/3.4.3.0, 0.2523311595072115, 380 
fpocket/3.1.3, 0.18022760532997767, 96 
vcfselectsamples/1.0.0_rc3, 0.12986104883983568, 127 
cardinal_mz_images/2.4.0.0, 0.09854858587392758, 428 
gdal_ogr2ogr/3.0.0, 0.0898185528579909, 217 
cshl_fastq_quality_boxplot/1.0.1, 0.08852305588815393, 55 
mothur_summary_tax/1.39.5.0, 0.08411178653803382, 600 
taxonomy_krona_chart/2.6.1.1, 0.060323533187425935, 2535 
get_subontology_from, 0.04799593299051623, 63 
tombo_text_output, 0.03521530127772089, 1648 
cardinal_segmentations/2.4.0.0, 0.014559659999490751, 91 
mothur_dist_shared/1.39.5.0, 0.013430607226606186, 730 
mothur_heatmap_bin/1.39.5.0, -0.007887140466191414, 137 
cardinal_mz_images/1.12.1.2, -0.01086768949024096, 427 
glassgo/1.5.2, -0.017355020817944634, 1191 
hmmer_jackhmmer/0.1.0, -0.018097949217768042, 51 
cardinal_classification/2.4.0.1, -0.02227585274998446, 160 
svm_classifier/0.9, -0.023337948131931623, 102 
goseq/0.2.2, -0.0256765550728569, 259 
imagej2_analyze_skeleton/3.0.0, -0.03740643238251026, 140 
cardinal_quality_report/2.4.0.1, -0.07603325821352655, 326 
sklearn_clf_metrics/1.0.8.1, -0.11349472061410404, 829 
biosigner/2.2.7, -0.11488453566412518, 60 
featurecounts/1.5.3, -0.14310054929520127, 205 
sklearn_build_pipeline/1.0.8.2, -0.14696711785993596, 63 
mothur_collect_single/1.39.5.0, -0.16062446495445382, 37 
mspurity_frag4feature/1.12.0, nan, 15 
khmer_abundance_distribution/3.0.0a3, nan, 45 
imagej2_sharpen/3.0.0, nan, 14 
ip_merge_neighbours_in_label/0.3, nan, 13 
PeptideIndexer/2.2.0, 0.9909193690362178, 23 
pampa_glmcomm/0.0.1, 0.98007092069956, 31 
vcftools_isec/0.1.1, 0.8952592117628942, 181 
scanpy_normalize/1.4.4.post1, 0.8913541706576021, 309 
bismark_deduplicate/0.22.1, 0.8562414336482937, 563 
qiime_count_seqs/1.9.1.0, 0.7984131976058517, 288 
hicexplorer_hicnormalize/3.4.3.0, 0.7888646368007415, 283 
md_converter/1.9.3.2, 0.7686408683610925, 407 
qiime_pick_otus/1.9.1.0, 0.7422337885593909, 595 
snippy_core/4.5.0, 0.7250331566179464, 353 
Extract_features1, 0.708647735962449, 448 
fasta-stats/1.0.0, 0.704000968274068, 464 
rseqc_bam_stat/2.6.4, 0.6886310889310753, 2644 
prepare_receptor/1.5.7, 0.6328523446978248, 14712 
tp_split_on_column/0.2, 0.6296132316087072, 1301 
snippy_clean_full_aln/4.5.0, 0.5975196142638707, 332 
poretools_qualdist/0.6.1a1.0, 0.5419727950437753, 558 
rbc_splitfasta/0.2.0, 0.5257003551097119, 569 
vcffilter2/1.0.0_rc1, 0.4857435508665553, 554 
peakachu/0.1.0.2, 0.4745155830450037, 853 
msstats/3.20.1.0, 0.46817696623573585, 109 
docking/1.1.2, 0.42064686251359384, 1869 
mothur_filter_seqs/1.39.5.0, 0.41857785799427905, 1716 
qiime_pick_open_reference_otus/1.9.1.0, 0.4116073980979824, 260 
xcms_export_samplemetadata/3.4.4.0, 0.3750251458956601, 90 
featurestein/1.1.4, 0.3227440765266056, 2692 
medaka_consensus_pipeline/1.0.3, 0.29021415218956637, 891 
mummer_show_coords/4.0.0beta2, 0.26910821159770004, 296 
bowtie2/2.3.4.2, 0.21804523769119516, 355 
picard_CASM/2.18.2.1, 0.2107245328794112, 1309 
deeptools_bam_coverage/2.4.1.0, 0.17114487507803597, 628 
bedtools_subtractbed/2.29.2, 0.16366702230555463, 268 
chira_extract/1.4.3, 0.1294652353427346, 407 
cp_convert_objects_to_image/3.1.9, 0.05948215439133331, 153 
CONVERTER_sdf_to_smiles, 0.05399728644224559, 5146 
gmx_solvate/2020.2, 0.02402685629955703, 183 
qiime_validate_mapping_file/1.9.1.0, 0.003074227590775373, 339 
mothur_pcoa/1.39.5.0, -0.012079001527946302, 366 
gmx_energy/2020.2, -0.03843240387070371, 107 
vigiechiro_bilanenrichirp/0.1.1, -0.1679368085343623, 35 
ip_2d_feature_extraction/0.1.1, -0.5930933272584934, 70 
MetaboliteSpectralMatcher/2.6, nan, 3 
viennarna_rnaup/2.2.10.0, 0.9998409687805674, 54 
tp_replace_in_line/1.1.1, 0.9997247037385768, 39 
bedtools_bed12tobed6/2.30.0, 0.9981983276360725, 30 
IDConflictResolver/2.6, 0.997942052719557, 41 
monocle3_create/0.1.4, 0.992421797816764, 6 
sequence_convert, 0.9919763340344022, 45 
trinity_gene_to_trans_map/2.9.1, 0.9906279277677685, 18 
pycoqc/2.5.2, 0.9899167685152819, 119 
circos_interval_to_text/0.69.8, 0.986869563827662, 112 
count_gff_features/0.2, 0.9851507020914091, 123 
jq/1.0, 0.985106535326739, 227 
bedtools_multiintersectbed/2.29.0, 0.9799161521001564, 195 
EMBOSS: backtranseq2/6.6.0, 0.976390994058734, 107 
bedtools_coveragebed/2.27.1, 0.9763617950935543, 138 
lofreq_filter/2.1.4, 0.9718805937970151, 244 
encyclopedia_encyclopedia/1.2.2, 0.9710274510136923, 11 
picard_CollectHsMetrics/2.18.2, 0.9629762538142275, 36 
EMBOSS: shuffleseq87/5.0.0.1, 0.9624108777543596, 32 
picard_FastqToSam/2.18.2.2, 0.9575501887768612, 33 
plink/1.9.b618, 0.9574106416397301, 71 
seurat/3.2.2, 0.945081262973996, 54 
samtools_reheader/2.0.1, 0.9387155554397474, 88 
CONVERTER_fasta_to_bowtie_base_index, 0.9387070794380414, 114 
ctb_im_xcos/1.1.4, 0.936746516344318, 16 
snpSift_annotate/4.3+t.galaxy1, 0.933460181702094, 141 
scanpy_filter/1.7.1, 0.9322095752432771, 936 
bedtools_multiintersectbed/2.30.0, 0.9203675827394274, 196 
scpipe/1.0.0, 0.9192561383334842, 69 
express/1.1.1, 0.9170179213768397, 55 
xmfa2gff3/2015_02_13.1, 0.897421690616659, 39 
snpsift_vartype/4.3.1, 0.891283180931967, 344 
alphafold/2.0.0, 0.8893679565444212, 33 
pangolin/3.1.7, 0.8760965514551107, 130 
sistr_cmd/1.1.1, 0.8675574832000152, 349 
roary/3.12.0, 0.8673572497943756, 56 
racon/1.4.20, 0.8620512152650118, 227 
qiime_multiple_join_paired_ends/1.9.1.0, 0.8452609754612082, 223 
EMBOSS: splitter92/5.0.0.1, 0.8438391162311303, 154 
openbabel_filter/3.1.1, 0.8413347083369476, 35 
scanpy_normalize/1.7.1, 0.8389052094070462, 268 
ip_projective_transformation_points/0.1.0, 0.8317813712046734, 91 
qiime_filter_otus_from_otu_table/1.9.1.0, 0.8316181943640614, 177 
scanpy_find_markers/1.6.0, 0.8303066136840213, 129 
deeptools_compute_matrix_operations/3.0.2.0, 0.813948435370062, 9 
humann2_regroup_table/0.11.1.1, 0.808734705119363, 176 
anndata_ops/0.0.3, 0.7902337604449676, 82 
vcftools_merge/0.1.1, 0.7725113603542072, 324 
stacks2_procrad/2.4, 0.7719366087655389, 166 
lorikeet_spoligotype/20, 0.7661169823237594, 289 
xarray_mapplot/0.18.2, 0.7629885727873311, 445 
homer_annotatePeaks/4.11, 0.759665012888498, 199 
peptide_genomic_coordinate/1.0.0, 0.7549341480150543, 65 
PeakPickerHiRes/2.6, 0.7450434783122059, 141 
mageck_test/0.5.8.1, 0.7428702224679858, 848 
dada2_removeBimeraDenovo/1.20, 0.7373247989228273, 91 
snpSift_annotate/3.4, 0.7247262416020224, 97 
humann2_genefamilies_genus_level/0.11.1.1, 0.7180450881880979, 2582 
spades/3.15.4, 0.6977560112039929, 312 
picard_CollectGcBiasMetrics/2.18.2.1, 0.6976608713741621, 137 
sina/1.7.2, 0.6949592838692563, 67 
compress_file/0.1.0, 0.6916181152668422, 66 
rsem_prepare_reference/1.1.17, 0.6899514650490527, 117 
mimodd_rebase/0.1.8_1, 0.6887771872396877, 275 
bcftools_concat/1.10, 0.6782658309378137, 55 
bedtools_closestbed/2.30.0, 0.6506508381371806, 348 
percolator/3.1.0, 0.6477104055251782, 93 
busco/5.2.1, 0.6423488879292264, 227 
flye/2.8.3, 0.6342550278403627, 416 
scanpy_filter_cells/1.6.0, 0.6234143259511882, 95 
EMBOSS: geecee41/5.0.0, 0.6199597117922826, 352 
repeatmodeler/2.0.2a, 0.6107451870914702, 284 
abricate_summary/1.0.1, 0.6065567824003862, 428 
bedtools_reldistbed/2.30.0, 0.6057412373583427, 59 
gemini_pathways/0.20.1, 0.6021176735456927, 117 
humann2_regroup_table/0.9.9.0, 0.6001788076067367, 29 
bcftools_annotate/1.10, 0.5824812252474522, 2795 
prepare_ligand/1.5.7, 0.561153135016966, 115 
bcftools_call/1.9, 0.5611163633366615, 184 
gmx_merge_topology_files/3.4.3, 0.5601770020153345, 37 
merqury/1.3, 0.5598331887970618, 239 
bwameth/0.2.3, 0.5578665558012381, 256 
feelnc/0.2, 0.5570508242847236, 51 
miniasm/0.3_r179, 0.5566791436662539, 1007 
freebayes/1.3.6, 0.5491260327088178, 126 
bcftools_merge/1.10, 0.548815627927794, 248 
tb_profiler_profile/3.0.4, 0.5454576039014035, 258 
fastq_combiner/1.1.5, 0.5386342477933083, 2018 
dada2_dada/1.20, 0.5381255152948651, 1744 
bedtools_multicovtbed/2.30.0, 0.5242571399083398, 270 
export_remote, 0.5183632114635833, 242 
samtools_mpileup/2.1.5, 0.5164244798470919, 25 
xarray_netcdf2netcdf/0.18.2, 0.5134055605908223, 87 
vcfsort/1.0.0_rc1, 0.5084548318576195, 692 
shasta/0.6.0, 0.5039468552905471, 266 
hicexplorer_hicbuildmatrix/3.6, 0.5015759173942493, 223 
hicexplorer_hiccorrectmatrix/2.1.4.0, 0.48845926157962605, 188 
hicexplorer_hicplotmatrix/3.3.1.0, 0.4855195981494361, 311 
minimap2/2.22, 0.48329876136502287, 580 
bedtools_windowbed/2.30.0, 0.4767585068350431, 437 
trim_galore/0.4.3.0, 0.47648199510463063, 228 
meryl/1.3, 0.47327896812971076, 968 
rna_quast/2.2.1, 0.47172067964296927, 35 
umi_tools_extract/0.5.3.2, 0.450417804918517, 353 
pangolin/3.1.11, 0.44087568434041124, 215 
qiime_alpha_diversity/1.9.1.0, 0.4349353393712921, 317 
vcfcombine/1.0.0_rc1, 0.4347433661231675, 187 
ambertools_acpype/21.10, 0.42751567422720677, 72 
samtools_sort/2.0.2, 0.4257168973381258, 479 
rbc_mafft/7.487, 0.42454528164830857, 619 
rnaspades/3.9.0.2, 0.4196170089100363, 259 
hicup_truncater/0.6.1.0, 0.41946483673590673, 29 
cardinal_preprocessing/2.10.0.0, 0.41286496622400815, 76 
gecko/1.2, 0.4094871657160696, 153 
qualimap_multi_bamqc/2.2.2c, 0.3993725481636333, 90 
cdo_operations/2.0.0, 0.39497878338417486, 70 
bedtools_intersectbed/2.27.1, 0.3872374833813085, 153 
gatk4_mutect2/4.1.4.0, 0.37833564858487795, 121 
xarray_netcdf2netcdf/0.20.2, 0.3650970553486755, 68 
fastq_paired_end_splitter/1.1.5, 0.35605940085826887, 635 
search_gui/4.0.33, 0.3493466396275783, 114 
ctb_alignit_create_db/0.1, 0.3419565486150267, 46 
pe_histogram/1.0.1, 0.32959302489481124, 1011 
samtools_sort/2.0.4, 0.3250275950997947, 333 
mothur_chimera_slayer/1.39.5.0, 0.32343046091224625, 70 
targetfinder/1.7.0, 0.3159297946490067, 172 
bismark_pretty_report/0.22.1, 0.3099066434116096, 430 
chira_quantify/1.4.3, 0.30347808863234266, 405 
homer_findMotifsGenome/4.11, 0.29973642465178213, 388 
deeptools_plot_coverage/3.3.2.0.0, 0.2882355620765568, 305 
bedtools_subtractbed/2.30.0, 0.2727040312814644, 635 
limma_voom/3.48.0, 0.2667356474777542, 1378 
CONVERTER_gff_to_bgzip_0, 0.23717185744033722, 1713 
obi_grep/1.2.13, 0.2297776295427731, 152 
peakcalling_macs/1.0.1, 0.2247049570282849, 988 
fastq_dump/2.11.0, 0.2085257862687149, 517 
dimspy_align_samples/2.0.0, 0.20596140255434053, 103 
encyclopedia_searchtolib/1.2.2, 0.20427353053939754, 16 
hicexplorer_hicpca/3.6, 0.16932084446962345, 175 
obi_ngsfilter/1.2.13, 0.167086560782459, 124 
varscan_mpileup/2.4.3.0, 0.16577640325044424, 33 
lftp, 0.1640240549496193, 94 
picard_MarkDuplicates/2.18.2.3, 0.16369235161393544, 109 
EMBOSS: revseq82/5.0.0, 0.14653158147360387, 3110 
bcfview/0.1.19, 0.14471027868244915, 64 
FeatureFinderCentroided/2.6, 0.1435527449560808, 412 
funannotate_predict/1.8.9, 0.13268399260664002, 125 
cp_measure_image_area_occupied/3.1.9, 0.1281472914473612, 46 
flair_correct/1.5, 0.11536922290085425, 123 
ctb_chemfp_nxn_clustering/1.5.1, 0.11468795303089654, 131 
kallisto_pseudo/0.46.2, 0.09716656967819659, 25 
bedtools_bedtobam/2.27.1, 0.09627871913786455, 168 
interproscan/5.54-87.0, 0.0946006715864458, 96 
hyphy_conv/2.5.31, 0.08880059052406451, 237 
numeric_clustering/0.9, 0.08828514380776192, 261 
mothur_screen_seqs/1.36.1.0, 0.08462411205699204, 196 
tp_uniq_tool/1.1.1, 0.06235981095914938, 707 
mothur_get_lineage/1.39.5.0, 0.05707667679379357, 117 
hicexplorer_hicinfo/3.4.3.0, 0.054016628350903734, 103 
snpSift_filter/3.4, 0.05140491902120099, 985 
hyphy_meme/2.5.31, 0.05063446125675259, 265 
snp_dists/0.8.2, 0.020789551226017267, 59 
gmx_editconf/2021.3, 0.015443379569371453, 157 
metaphlan/3.0.13, 0.012265402519260678, 528 
bionano_scaffold/3.7.0, 0.009376143684475596, 50 
featurecounts/1.6.0.3, 0.009049739868920374, 1702 
plotly_regression_performance_plots/0.1, 0.00866944224554736, 422 
mothur_venn/1.39.5.0, 0.006254533794895473, 590 
deseq2/2.1.8.0, 0.005076202144086691, 38 
snpEff/4.3k.0, 0.002626131739328275, 141 
prepare_box/2021.03.4, 0.00016476035400602205, 151 
DatabaseFilter/2.6, 0, 1 
openbabel_svg_depiction/3.1.1, -0.009470025998350357, 331 
cardinal_filtering/2.10.0.0, -0.012558675743397332, 741 
poretools_nucdist/0.6.1a1.0, -0.020367884800125146, 80 
genomescope/2.0, -0.02051559029547352, 197 
FidoAdapter/2.6, -0.03144376116044202, 132 
