tool_id,pearson_correlation,nr_samples
stacks2_denovomap/2.4,0.8317118287086487,221
qiime_filter_otus_from_otu_table/1.9.1.0,0.8316181898117065,177
scanpy_run_pca/1.7.2,0.8312666416168213,49
scanpy_filter_cells/1.4.30,0.8308571577072144,31
idchoice/18.01,0.8307275772094727,116
scanpy_find_markers/1.6.0,0.8303065896034241,129
deeptools_bam_pe_fragmentsize/3.0.2.0,0.8301847577095032,19
wc_gnu,0.8298453688621521,1037
scanpy_find_cluster/1.6.0,0.8296489119529724,108
gtf_filter_by_attribute_values_list,0.8289328813552856,292
mageck_mle/0.5.8.1,0.8286211490631104,209
pyprophet_score/2.1.4.1,0.8279777765274048,37
scanpy_run_paga/1.4.3,0.8276829719543457,11
MetaProSIP/2.6,0.8276180028915405,5
bed2gff1,0.8273043632507324,504
collection_column_join/0.0.2,0.8271886706352234,11
fastq_trimmer/1.1.1,0.8261651396751404,158
bedtools_bedtoigv/2.27.1,0.8255767822265625,18
chipeakanno_annopeaks/0.1.0,0.8251528143882751,210
translate_nucleotides,0.8247025012969971,6682
bedtools_reldistbed/2.29.0,0.8245623707771301,30
myrimatch/3.0.20175.0,0.8240823149681091,49
EMBOSS: sixpack90/5.0.0.1,0.8240465521812439,8
bedtools_map/2.29.2.2,0.8240175247192383,101
msstats/3.22.0.1,0.823915421962738,132
random_lines1,0.823431670665741,2316
mimodd_varextract/0.1.8_1,0.8231692314147949,419
EMBOSS: patmatdb67/5.0.0,0.8225889801979065,51
hicexplorer_hicconvertformat/3.6,0.8225206732749939,113
minfi_dmr/1.28.0,0.8217267394065857,12
trinity/2.8.3,0.821580171585083,3
bedtools_makewindowsbed/2.29.2,0.8211296796798706,82
qual_stats_boxplot,0.8210217356681824,92
deeptools_plot_coverage/3.0.0.0,0.8205819129943848,3
orthofinder_onlygroups/2.4.0,0.8202165961265564,19
Kraken2Tax/1.1,0.8189382553100586,89
bedtools_slopbed/2.29.2,0.8185593485832214,79
ctb_im_constrained_conf_gen/1.1.4,0.8181425333023071,4
seq_composition/0.0.1,0.8175340890884399,7
scanpy_plot_embed/1.8.1,0.8173327445983887,66
FileFilter/2.3.0,0.8158938884735107,63
miniasm/0.2,0.8156790137290955,332
bg_uniq/0.3,0.8149459958076477,3146
hyphy_slac/2.5.31,0.8148873448371887,141
chira_merge/1.2.0,0.8141359090805054,11
deeptools_compute_matrix_operations/3.0.2.0,0.8139484524726868,9
flye/2.8.2,0.8138629794120789,28
edger/3.36.0,0.8137151002883911,147
snpSift_geneSets,0.8134735822677612,9
velvetoptimiser/2.2.6,0.8132778406143188,640
master2pgSnp,0.8132718205451965,8
medaka_variant_pipeline/1.0.1,0.8124365210533142,16
spaln/2.4.7,0.8115748167037964,4
raceid_clustering/3.0.2.1,0.8115028142929077,20
anndata_export/0.7.5,0.8112695217132568,19
bedtools_subtractbed/2.29.0,0.8110819458961487,201
kraken-mpa-report/1.2.4,0.8103605508804321,113
chira_collapse/1.4.3,0.809672474861145,496
scanpy_run_tsne/1.4.3,0.8096373677253723,165
ruvseq/1.12.0,0.8092131018638611,28
funannotate_clean/1.8.9,0.8091630935668945,96
humann2_regroup_table/0.11.1.1,0.8087347149848938,176
scanpy_compute_graph/1.6.0,0.8087134957313538,79
CometAdapter/2.6,0.8085182905197144,317
trycycler_cluster/0.4.2,0.8084423542022705,10
ip_viz_overlay_moving_and_fixed_image/0.0.2,0.8082194328308105,138
repeatmasker_wrapper/4.0.7,0.8080589175224304,84
scanpy_run_umap/1.7.2,0.8078253269195557,83
EMBOSS: chips10/5.0.0,0.8074840903282166,24
pampa_communitymetrics/0.0.1,0.806942880153656,17
hicexplorer_hicnormalize/3.3.1.0,0.8067460656166077,10
varscan_copynumber/2.4.3.2,0.8066296577453613,102
fastani/1.3,0.8062813878059387,970
CONVERTER_mdconvert,0.8056293725967407,49
tp_replace_in_column/1.1.3,0.8053651452064514,9699
pyprophet_score/2.1.4.0,0.8049429059028625,54
gmx_solvate/2019.1.1,0.8044759035110474,11
anndata_manipulate/0.6.22.post1,0.8044164180755615,1115
bax2bam/0.0.9,0.8042542934417725,125
bandage_info/0.8.1,0.8037471175193787,1100
tb_profiler_profile/3.0.8,0.8030536770820618,47
idpqonvert/3.0.20175.0,0.8030222654342651,17
fasta_compute_length/1.0.1,0.8028497099876404,42
anndata_inspect/0.6.22.post1,0.8023141026496887,2524
khmer_partition/3.0.0a3,0.8020646572113037,32
scanpy_find_cluster/1.4.3,0.8017628192901611,159
picard_BedToIntervalList/2.18.2.1,0.8017093539237976,49
trimns/0.1.0,0.8007392287254333,24
vcffilter2/1.0.0_rc3,0.7991364598274231,4356
trinity_align_and_estimate_abundance/2.8.5,0.7991355061531067,55
deeptools_compute_matrix/2.5.7.0,0.7985594868659973,12
qiime_count_seqs/1.9.1.0,0.7984132170677185,288
mdanalysis_extract_rmsd/1.0.0,0.7977613806724548,16
scanpy_remove_confounders/1.4.4.post1,0.7977025508880615,180
ctb_chemfp_butina_clustering/0.2,0.797551691532135,12
cuffdiff/2.2.1.5,0.7969016432762146,400
bedtools_multiintersectbed/2.27.1,0.7968486547470093,19
hicexplorer_hiccompartmentspolarization/3.4.3.0,0.7966941595077515,46
hicexplorer_hiccomparematrices/3.4.3.0,0.7964358925819397,172
fastq_dump/2.8.1.2,0.7962235808372498,6
hicexplorer_hicaggregatecontacts/3.4.3.0,0.7961443066596985,29
EMBOSS: coderet13/5.0.0,0.7958241701126099,6
minfi_analysis/2.1.0,0.7953720092773438,49
viennarna_rnacofold/2.2.10.0,0.7950829863548279,57
CONVERTER_wig_to_bigwig,0.7946814894676208,187
gfastats/1.2.0,0.7946733236312866,32
EMBOSS: primersearch81/5.0.0.1,0.7946244478225708,121
kallisto_quant/0.43.1.3,0.7944088578224182,310
mea/0.6.4.1,0.7943053245544434,27
sklearn_model_validation/1.0.7.10,0.7939073443412781,505
scanpy_run_pca/1.4.3,0.7938842177391052,97
busco/5.3.2,0.7934623956680298,183
blockclust/1.1.0,0.7921288013458252,401
gene2exon1,0.7910337448120117,298
scanpy_filter_cells/1.4.3,0.7908767461776733,187
anndata_ops/0.0.3,0.7902337312698364,82
CONVERTER_fasta_to_fai,0.7901211977005005,1207
md_converter/1.9.5,0.7895404100418091,8355
hicexplorer_hicnormalize/3.4.3.0,0.7888646125793457,283
pampa_glmcomm/0.0.2,0.7885257601737976,32
umi_tools_count/0.5.5.1,0.7881062030792236,791
scanpy_cluster_reduce_dimension/1.4.4.post1,0.7879112958908081,701
seq_filter_by_id/0.2.7,0.7871474027633667,4513
ip_overlay_segmentation/0.0.6,0.7870216965675354,53
minfi_getbeta/1.28.0,0.7864285707473755,55
deeptools_plot_profile/3.0.1.0,0.7863765358924866,65
seqtk_sample/1.3.1,0.7862761616706848,6
crossmap_bed/0.3.7,0.7858545780181885,209
nanopolishcomp_freqmethcalculate/0.6.11,0.7846359610557556,122
rseqc_bam2wig/2.4galaxy1,0.7845005393028259,6
varscan/0.1,0.7844773530960083,5
hifiasm/0.16.1,0.7844043374061584,146
bedtools_coveragebed/2.29.2,0.7839294672012329,72
flanking_features_1/4.0.1,0.7830794453620911,296
scanpy_compute_graph/1.8.1,0.7827528715133667,4
gmx_trj/2020.4,0.782604455947876,2661
dada2_filterAndTrim/1.12,0.7821446657180786,94
bg_diamond_makedb/2.0.8,0.7820031642913818,226
custom_pro_db/1.22.0,0.7814148664474487,363
circos_interval_to_tile/0.69.8,0.7812488079071045,367
idba_ud/1.1.3,0.7810642719268799,71
bedtools_bed12tobed6/2.29.0,0.7806350588798523,27
rseqc_FPKM_count/2.6.4.1,0.7801322340965271,205
qiime_filter_taxa_from_otu_table/1.9.1.0,0.7796487212181091,140
bedtools_coveragebed/2.29.0,0.778915524482727,194
pyprophet_subsample/2.1.4.0,0.7788785696029663,324
jcvi_gff_stats/0.8.4,0.7785497903823853,533
ucsc_cell_browser/0.5.21,0.7779542207717896,68
sarscov2formatter/1.0,0.7775235772132874,9
decoyfasta/0.2.0,0.777448296546936,36
bctools_convert_to_binary_barcode/0.2.2,0.7768912315368652,29
scanpy_inspect/1.4.4.post1,0.7765058875083923,1212
circos/0.69.8,0.7763373851776123,3281
aegean_canongff3/0.16.0,0.776206910610199,9
gffread/2.2.1.0,0.7759685516357422,4
tabular_to_csv,0.7754848003387451,3357
peptide_shaker/1.16.36.2,0.7752429842948914,211
rseqc_RPKM_saturation/2.6.4.1,0.775020956993103,62
scanpy_filter/1.4.4.post1,0.774899959564209,928
seqtk_subseq/1.3.1,0.7746976613998413,1777
ribotaper_create_annotation/0.1.0,0.773517906665802,61
cutadapt/4.0,0.7725128531455994,1901
vcftools_merge/0.1.1,0.77251136302948,324
seacr/1.3,0.7721318602561951,1093
dividePgSnp/1.0.0,0.7721089124679565,19
stacks2_procrad/2.4,0.7719365954399109,166
cuffdiff/0.0.6,0.7714760303497314,40
cummerbund_to_cuffdiff/1.0.1,0.7713544368743896,503
hmmer_nhmmscan/0.1.0,0.77122962474823,30
gffread/2.2.1.3,0.7712282538414001,623
chira_extract/1.3.1,0.7711668610572815,11
lofreq_alnqual/2.1.5,0.7709574103355408,559
pretext_snapshot/0.0.3,0.7703345417976379,48
query_tabular/3.3.0,0.770296573638916,125
aggregate_scores_in_intervals2,0.770228922367096,7
fasplit/357,0.7700797319412231,783
kraken_taxonomy_report/0.0.2,0.7692168354988098,292
wtdbg/1.2.8.1,0.7692073583602905,326
md_converter/1.9.3.2,0.7686408758163452,407
fastq_to_tabular/1.1.1,0.7683794498443604,340
snpEff/4.3r.1,0.76768559217453,185
shyft_longitudes/0.1.0,0.767417311668396,41
sansa_annotate/0.0.8,0.7669481039047241,80
macs2_bdgdiff/2.1.1.20160309.1,0.7667325735092163,378
samtools_markdup/1.13,0.7666494250297546,20
gubbins/0.1.0,0.7663085460662842,369
lorikeet_spoligotype/20,0.7661169767379761,289
bio3d_rmsf/2.3.4,0.7659652829170227,641
vcfannotategenotypes/1.0.0_rc3,0.7653312683105469,71
roary/3.13.0,0.7652679681777954,2638
bedtools_map/2.29.0.2,0.7651107907295227,182
hicexplorer_chicviewpointbackgroundmodel/3.6,0.7647441029548645,11
cshl_fastq_to_fasta/1.0.0,0.7639464139938354,546
xarray_mapplot/0.18.2,0.7629885673522949,445
intervene_pairwise/0.6.4,0.7629776000976562,82
Paste1,0.7629730105400085,8034
umi_tools_count/1.1.2,0.762965977191925,3
ivar_variants/1.2,0.7623623013496399,1243
xmfa2gff3/2015_02_13.0,0.7621821165084839,16
mlst/2.16.1,0.7621459364891052,1042
bio3d_rmsd/2.3.4,0.7615368962287903,1219
tmhmm2/0.0.16,0.7612174153327942,221
bedtools_bedtobam/2.29.2,0.7608574628829956,80
strelka_germline/2.9.10,0.7599337697029114,55
graphicsmagick_image_montage/1.3.31,0.759836733341217,214
homer_annotatePeaks/4.11,0.7596650123596191,199
scanpy_regress_variable/1.4.3,0.759523332118988,17
Multivariate/2.3.10,0.7592905163764954,806
bioext_bealign/0.20.4,0.758718729019165,26
metaphlan_hclust_heatmap/2.6.0.0,0.758601188659668,175
scanpy_scale_data/1.8.1,0.7577893137931824,6
optitype/1.3.5,0.7572950720787048,171
tbvcfreport/0.1.7,0.7563076615333557,168
bedtools_clusterbed/2.30.0,0.7561222910881042,44
hifiasm/0.15.4,0.7554409503936768,67
peptide_genomic_coordinate/1.0.0,0.7549341320991516,65
hicexplorer_hicdetectloops/3.4.3.0,0.7538257837295532,94
kallisto_pseudo/0.46.0.1,0.7536612749099731,136
viennarna_rnaheat/2.2.10.0,0.7535563111305237,29
directory_uri,0.7534348368644714,3115
snippy_core/4.4.3,0.753312885761261,3
bamSplit/2.4.0,0.7530810236930847,36
sklearn_model_fit/1.0.7.12,0.752927839756012,7
bedtools_unionbedgraph/2.30.0,0.752095103263855,80
trinity_run_de_analysis/2.8.5,0.7510460615158081,70
vsearch_dereplication/1.9.7.0,0.7510342001914978,77
bedtools_sortbed/2.30.0,0.7505673170089722,1511
mummer_dnadiff/4.0.0beta2,0.7503364682197571,669
hypo/1.0.3,0.7498505711555481,3
bedtools_slopbed/2.30.0,0.7491815686225891,133
metaquantome_sample/2.0.1,0.7491046786308289,6
cd_hit_est/1.3,0.748792827129364,817
filtlong/0.2.1,0.7486709356307983,25
hicexplorer_chicviewpointbackgroundmodel/3.4.2.0,0.7484915852546692,7
spyboat/0.1.1,0.7484433650970459,23
anndata_ops/1.8.1,0.748191237449646,13
proteomiqon_mzmltomzlite/0.0.5,0.7478792667388916,91
fastq_stats/1.1.1,0.7471926808357239,868
lighter/1.0,0.7471606731414795,61
kobas_identify/2.1.1,0.7468166947364807,33
valet/1.0.0,0.7464884519577026,65
encyclopedia_fasta_to_prosit_csv/1.2.2,0.7464450001716614,12
w4mclassfilter/0.98.18,0.7463076114654541,992
fasta-stats/2.0,0.7461609244346619,896
bowtie2/2.3.4.1,0.7459985613822937,130
roary/3.10.2,0.7455585598945618,5
iuc_pear/0.9.6.1,0.7453281879425049,7
iwtomics_loadandplot/1.0.0.0,0.7452413439750671,5
PeakPickerHiRes/2.6,0.7450434565544128,141
parmconv/19.11,0.7446427345275879,115
jasminesv/1.0.11,0.7442334890365601,20
kraken-report/1.3.1,0.7439172863960266,948
vcfbreakcreatemulti/1.0.0_rc3,0.7438222169876099,121
IDScoreSwitcher/2.2.0,0.7436014413833618,19
schicexplorer_schicqualitycontrol/1.0,0.7434781789779663,7
mageck_test/0.5.8.1,0.7428702116012573,848
bamleftalign/1.3.1,0.7425416707992554,27195
taxonomy_krona_chart/2.7.1,0.7422791123390198,3460
qiime_pick_otus/1.9.1.0,0.7422338128089905,595
fpocket/4.0.0,0.7420941591262817,110
stoceps_filteringsp/0.0.2,0.7420288324356079,5
deseq2/2.11.40.3,0.7415640950202942,7
nanopolishcomp_eventaligncollapse/0.6.11,0.7415638566017151,176
dada2_learnErrors/1.14,0.7412469983100891,281
cuffcompare/2.2.1.1,0.7407711744308472,38
dada2_filterAndTrim/1.14,0.740678608417511,1104
deeptools_multi_bam_summary/3.5.1.0.0,0.740565836429596,81
vcfannotate/1.0.0_rc1,0.7403385639190674,51
stacks_ustacks/1.46.0,0.7401898503303528,417
bctools_remove_tail/0.2.2,0.7401202321052551,114
mergeCols1,0.7400402426719666,18
PicardInsertSize/1.56.0,0.7386847734451294,82
pileup_parser/1.0.2,0.7386635541915894,1435
augustus_training/3.3.3,0.7384269833564758,167
chira_map/1.3.5,0.7383279800415039,34
samtools_reheader/2.0.2,0.7382603287696838,3
mztab2tsv/4.4.1,0.7382528781890869,12
addValue,0.7380418181419373,5431
CONVERTER_bz2_to_uncompressed,0.7378923296928406,911
comp1,0.7377771139144897,12854
dada2_removeBimeraDenovo/1.20,0.7373247742652893,91
scanpy_find_variable_genes/1.7.2,0.7365893721580505,66
ConsensusID/2.2.0,0.7364245653152466,6
anndata_export/0.7.4,0.7363715171813965,15
chira_extract/1.3.5,0.7363402843475342,13
bedtools_annotatebed/2.29.2,0.7360944747924805,70
crossmap_bam/0.3.7,0.735895037651062,136
regexColumn1/1.0.1,0.7353397607803345,1399
dada2_filterAndTrim/1.18,0.7350557446479797,513
seurat_create_seurat_object/2.3.1,0.7349112033843994,20
dada2_plotQualityProfile/1.18,0.7346693277359009,115
deeptools_bam_coverage/3.0.0.0,0.7341901063919067,27
CONVERTER_maf_to_interval_0,0.733803927898407,11
tp_unfold_column_tool/1.1.1,0.7334981560707092,389
ucsc_cell_browser/1.0.0,0.7328892350196838,17
gmx_em/2019.1.5,0.7328819036483765,21
gemini_amend/0.20.1,0.7325572371482849,31
artic_minion/1.2.1,0.7323655486106873,378
fastq_trimmer/1.1.5,0.732355535030365,2481
crossmap_gff/0.3.7,0.7321955561637878,107
tmhmm2/0.0.17,0.732043981552124,38
lordec/0.9,0.731913685798645,67
bedtools_sortbed/2.29.0,0.7316924929618835,680
trycycler_cluster/0.5.3,0.7304039597511292,4
rna_star/2.5.2b-0,0.7297013401985168,73
mspurity_createmsp/1.12.0,0.7287889122962952,30
CONVERTER_biom2_to_biom1,0.7272419929504395,50
ffindex_dbkit_create/0.2,0.727118194103241,16
hmmer_phmmer/3.3.2,0.7265413999557495,69
RNAlien/1.3.6,0.7264808416366577,9
samtools_flagstat/2.0.2,0.7261176705360413,1766
snippy_core/4.5.0,0.725033164024353,353
staramr_search/0.4.0,0.7249289751052856,7
FeatureFinderMultiplex/2.2.0,0.7248550653457642,19
snpSift_annotate/3.4,0.7247262597084045,97
smf_utils_find-boxes/smf-v1.7-0_utils-v2.1.1-1,0.7246827483177185,47
EMBOSS: dreg27/5.0.0,0.7246420383453369,5
ivar_removereads/1.2.2,0.7243124842643738,112388
ucsc_cell_browser/0.5.43,0.7241190075874329,22
raven/1.5.3,0.7237116694450378,44
sucos_max_score/2020.03.4,0.7236980199813843,2902
hicexplorer_hicplotdistvscounts/3.6,0.7236936092376709,19
PeakPickerHiRes/2.3.0,0.7235115170478821,107
intervene_upset/0.6.4,0.7232539057731628,266
stacks_refmap/1.46.0,0.7216941714286804,86
dropletutils/1.2.1+5,0.721433699131012,577
chira_map/1.1.2,0.7214016914367676,15
ngsutils_bam_filter/0.5.8.1,0.7212833762168884,22
glob_report/0.3,0.7206627130508423,9
gemini_set_somatic/0.20.1,0.7204151153564453,38
nextclade/1.10.2,0.7203948497772217,59
quantp/1.1.2,0.7202858328819275,62
hicexplorer_hicplotsvl/3.6,0.7200742363929749,15
mira_assembler/0.0.11,0.7198020815849304,131
metagene_annotator/1.0.0,0.7185174822807312,209
humann2_genefamilies_genus_level/0.11.1.1,0.7180451154708862,2582
ucsc_cell_browser/0.7.10,0.7176811695098877,92
gops_basecoverage_1/1.0.0,0.717180073261261,173
piranha/0.1.0,0.7166837453842163,307
unicycler/0.4.6.0,0.7156025767326355,8
trinity_contig_exn50_statistic/2.9.1,0.7156010270118713,88
deeptools_alignmentsieve/3.0.2.0,0.713097333908081,123
fastq_groomer/1.1.1,0.7123219966888428,3020
EMBOSS: cpgplot15/5.0.0,0.7122626900672913,19
umi_tools_whitelist/1.1.2,0.7114884257316589,20
search_gui/4.0.22,0.7106321454048157,39
thermo_raw_file_converter/1.3.3,0.7088077664375305,11
Extract_features1,0.7086477279663086,448
FeatureFinderMultiplex/2.6,0.7079278230667114,52
ont_fast5_api_fast5_subset/3.1.3,0.7074728012084961,22
snippy/4.4.5,0.7073105573654175,490
chira_map/1.4.0,0.7066230773925781,9
fasttree/2.1.10,0.7062886357307434,13635
onto_tk_get_term_synonyms/1.45.0,0.7057428956031799,25
fasta-stats/1.0.3,0.7054003477096558,1290
fastqc/0.71,0.7051880359649658,1481
annotatemyids/3.5.0.1,0.7043741345405579,11
fasta-stats/1.0.0,0.7040009498596191,464
fargene/0.1,0.7039464116096497,138
abyss-pe/2.3.4,0.7037081718444824,44
samtools_split/1.9,0.7035365104675293,473
deeptools_plot_enrichment/3.3.2.0.0,0.7028473615646362,128
cp_cellprofiler/3.1.9,0.7027363181114197,133
meme_psp_gen/5.0.5.0,0.7023090720176697,59
pileup_interval/1.0.2,0.7018982172012329,293
rnaspades/3.9.0.3,0.7014133930206299,9
samtool_filter2/1.1.2,0.7013275623321533,210
rawtools/1.4.2.0,0.7011776566505432,98
varscan/2.4.2,0.7003763318061829,856
mummer_mummer/4.0.0beta2,0.6988537907600403,1210
mothur_merge_count/1.39.5.0,0.6986331343650818,42
tp_grep_tool/1.1.1,0.6985424160957336,59300
dropletutils/1.10.0,0.698331356048584,528
bg_diamond/0.1.6.0,0.6982000470161438,29
spades/3.15.4,0.6977559924125671,312
picard_CollectGcBiasMetrics/2.18.2.1,0.6976608633995056,137
sam_pileup/1.1.1,0.6976593732833862,73
monocle3_reduceDim/0.1.4,0.6972223520278931,20
rnaspades/3.9.0.1,0.6970380544662476,367
macs2_filterdup/2.1.1.20160309.1,0.6967373490333557,127
egsea/1.6.0.1,0.6966551542282104,8
ProteinInference/2.6,0.6966261267662048,3
snap_training/2013_11_29,0.6965336799621582,404
encyclopedia_searchtolib/0.9.5.0,0.6960641741752625,6
fastq_groomer/1.0.4,0.6959543228149414,40
gmx_md/2019.1,0.6951116323471069,148
sina/1.7.2,0.694959282875061,67
cshl_fastx_reverse_complement/1.0.2,0.6946904063224792,3860
vcftools_slice/0.1,0.6943594217300415,66
sklearn_pca/1.0.8.2,0.6940167546272278,4
gprofiler_snpense/0.1.71,0.6927970051765442,62
cshl_fastx_artifacts_filter/1.0.1,0.6919273138046265,148
compress_file/0.1.0,0.6916181445121765,66
transdecoder/3.0.1,0.6914919018745422,595
rsem_prepare_reference/1.1.17,0.689951479434967,117
mimodd_rebase/0.1.8_1,0.6887772083282471,275
rseqc_bam_stat/2.6.4,0.6886311173439026,2644
fastqc/0.68,0.6882445216178894,59
bedtools_groupbybed/2.29.2,0.6878552436828613,211
augustus_training/3.4.0,0.6873047947883606,71
cuffnorm/2.2.1.2,0.6872859597206116,33
CONVERTER_sam_to_unsorted_bam,0.6871751546859741,57
scater_filter/1.20.0,0.6862437725067139,51
fasta-stats/1.0.2,0.6861673593521118,756
minia/3.2.1,0.685367226600647,382
nextalign/1.4.5,0.6852600574493408,47
EMBOSS: getorf42/5.0.0.1,0.6846178770065308,897
zerone/1.0,0.684245765209198,44
gffread/2.2.1.1,0.6841319799423218,63
gffcompare/0.9.8,0.6838125586509705,63
vcfallelicprimitives/1.0.0_rc3,0.6835275888442993,574
onto_tk_get_ancestor_terms/1.45.1,0.6823357939720154,14
pangolin/3.1.4,0.6818554997444153,66
PicardASMetrics/1.56.0,0.681460976600647,38
unipept/4.0.0,0.680881142616272,453
samtools_markdup/1.9,0.6808063387870789,859
sRNAPipe/1.1.1,0.6802341341972351,31
tp_sed_tool/1.1.1,0.6795578002929688,5419
chira_map/1.3.7,0.67881840467453,28
artic_minion/1.1.3,0.6786985397338867,786
raceid_trajectory/3.1,0.6784489154815674,106
bcftools_concat/1.10,0.6782658100128174,55
lipidmaps/2018-10-02,0.6772537231445312,62
exomedepth/1.1.0,0.6772536635398865,59
kobas_annotate/2.1.1,0.6765087842941284,31
bwameth/0.2.0.3,0.6764557957649231,17
dada2_plotQualityProfile/1.14,0.6763990521430969,231
mothur_rarefaction_shared/1.39.5.0,0.6761550903320312,59
structure_to_gspan/0.3,0.6760554909706116,17
scanpy_run_umap/1.4.3,0.6757753491401672,84
alevin/0.14.1.2,0.6754925847053528,105
gemini_query/0.20.1,0.6752774119377136,3096
rdock_sort_filter/2013.1-0,0.675188422203064,120
rseqc_read_duplication/2.6.4,0.6746258735656738,704
gops_complement_1/1.0.0,0.674360454082489,134
salmonquantmerge/1.5.1,0.6733548045158386,492
jamm/1.0.7,0.6730373501777649,63
vsearch_clustering/2.8.3.0,0.6728172898292542,524
pampa_glmsp/0.0.2,0.672694742679596,47
rna_starsolo/2.7.2a1,0.6726202368736267,4
_salmon_kallisto_mtx_to_10x/0.0.1,0.6711813807487488,124
spades_rnaviralspades/3.15.4,0.6711032390594482,82
tp_split_on_column/0.4,0.6710795760154724,143
fasta_compute_length/1.0.3,0.6698573231697083,2271
snpfreqplot/1.0,0.6688132882118225,2193
Kraken2Tax/1.2,0.668754518032074,2145
fastqc/0.73,0.6686407923698425,135405
macs2_predictd/2.1.1.20160309.1,0.6686127185821533,597
iqtree/1.5.5.1,0.6684952974319458,18
circos_gc_skew/0.69.8,0.6684781908988953,378
mimodd_vcf_filter/0.1.8_1,0.6681252717971802,697
picrust_categorize/1.1.1.0,0.6677010655403137,82
hicexplorer_hicconvertformat/3.4.1.0,0.6676065921783447,20
fastq_info/0.25.1+Galaxy0,0.6674381494522095,1258
qiime_filter_fasta/1.9.1.0,0.6673486232757568,1644
kraken-filter/1.3.1,0.6672428846359253,57
megablast_xml_parser/1.0.0,0.6670876741409302,44
varscan_somatic/2.4.3.3,0.6665372848510742,317
khmer_normalize_by_median/3.0.0a3,0.6664987802505493,90
mothur_classify_tree/1.39.5.0,0.6644569635391235,23
picrust_predict_metagenomes/1.1.1.0,0.6643840670585632,110
cshl_fasta_formatter/1.0.1,0.6632900834083557,725
bedtools_coveragebed/2.27.0.2,0.6631349921226501,83
bedtools_genomecoveragebed/2.27.0.0,0.6629602909088135,49
spring_map/0.2,0.6619463562965393,4
bioext_bam2msa/0.20.4,0.6618359088897705,30
count_seqs/1.9.1.0,0.6617048382759094,109
bamtools/2.4.0,0.6615611910820007,68
scanpy_normalise_data/1.4.30,0.6612678170204163,6
scanpy_run_tsne/1.7.2,0.660663902759552,77
anndata_ops/0.0.1,0.6606431603431702,10
seqtk_seq/1.3.3,0.6604211330413818,1772
nextalign/1.10.2,0.6602659225463867,5
sklearn_stacking_ensemble_models/0.2.0.1,0.6595062017440796,3
hicexplorer_hicdetectloops/3.4.1.0,0.659437894821167,33
fastq_paired_end_joiner/2.0.1.1,0.6590884923934937,8981
megablast_xml_parser/1.0.1,0.6584553718566895,39
orthofinder_onlygroups/2.5.4,0.658092200756073,151
nextalign/1.11.0,0.6559059023857117,5
CONVERTER_interval_to_bigwig_0,0.6552373766899109,132
CONVERTER_SMILES_to_sdf,0.6551981568336487,85
picard_MarkDuplicates/2.7.1.1,0.6549420952796936,78
ncbi_tblastx_wrapper/2.10.1,0.6545591950416565,513
chira_merge/1.3.1,0.6535400748252869,81
pangolin/3.0.3,0.652265191078186,24
stacks2_ustacks/2.55,0.6519941091537476,11
cardinal_combine/2.2.6.1,0.6516343951225281,68
bg_sortmerna/2.1b.5,0.6513878703117371,46
ivar_variants/1.0.1,0.6513276696205139,11
sdf_to_tab/2019.03.1.1,0.6513210535049438,232
run_sccaf/0.0.9,0.6512746810913086,8
bedtools_closestbed/2.30.0,0.6506508588790894,348
scanpy_filter_genes/1.6.0,0.6501531600952148,50
phyml/3.3.20190909,0.6488298773765564,44
dada2_plotQualityProfile/1.20,0.6484842300415039,882
dexseq_annotate,0.6483603715896606,30
sklearn_svm_classifier/1.0.8.2,0.6479068994522095,357
percolator/3.1.0,0.647710382938385,93
model_prediction/1.0.7.12,0.6476805210113525,33
bedtools_jaccard/2.30.0,0.6458473205566406,6
deepvariant/1.2.0,0.6456151008605957,244
scanpy_find_markers/1.7.2,0.6453281044960022,116
snpsift_vartype/4.3+t.galaxy0,0.6446459889411926,28
pygenomeTracks/3.2.1,0.6445232033729553,652
mimodd_varreport/0.1.8_1,0.6439141631126404,481
trinity/2.8.5,0.6436938047409058,152
stacks2_procrad/2.55,0.6436350345611572,50
seurat_filter_cells/3.2.3,0.6431718468666077,13
busco/5.2.1,0.6423488855361938,227
tmhmm2/0.0.14,0.6423286199569702,12
viennarna_rnalfold/2.2.10.0,0.6422440409660339,42
bio3d_pca/2.3.4,0.6420810222625732,533
dada2_seqCounts/1.12,0.6418651342391968,61
scater_filter/1.12.2,0.6417704224586487,150
hifiasm/0.14,0.641497790813446,86
CONVERTER_bed_gff_or_vcf_to_bigwig_0,0.6406963467597961,1516
CONVERTER_interval_to_bed_0,0.640458881855011,49082
clusterprofiler_go/0.1.0,0.6396855115890503,150
bg_column_arrange_by_header/0.2,0.6392279863357544,738
filter_tabular/2.0.0,0.6381147503852844,13835
datamash_ops/1.0.6,0.6381016969680786,2377
medaka_consensus_pipeline/1.4.4,0.6373894810676575,324
scanpy_run_fdg/1.4.3,0.6363989114761353,10
proteinortho_grab_proteins/6.0.32,0.6357839107513428,17
fastq_quality_trimmer/1.1.5,0.6353174448013306,1522
spades_metaviralspades/3.15.4,0.6343039870262146,12
flye/2.8.3,0.634255051612854,416
tb_profiler_profile/3.0.7,0.6337777972221375,312
prepare_receptor/1.5.7,0.63285231590271,14712
flye/2.9,0.6327068209648132,477
fasta_filter_by_length/1.2,0.6323967576026917,9491
rseqc_read_NVC/2.6.4,0.6321463584899902,30
