tool_id,pearson_correlation,nr_samples
metaquantome_viz/2.0.0-1,0.8498960591856063,28
deeptools_plot_heatmap/3.5.1.0.1,0.8494407209853883,3
anndata_manipulate/0.7.5,0.8484889030822753,1497
fasta_cli/4.0.25,0.8481331218922927,16
metaquantome_expand/1.0.0-0,0.8471781148441384,45
qiime_filter_alignment/1.9.1.0,0.8464512275976404,59
qiime_multiple_join_paired_ends/1.9.1.0,0.8452609754612082,223
mspurity_spectralmatching/1.12.0,0.8450754296668146,44
fastp/0.19.5,0.8444097457840102,27784
vcf2pgSnp/1.0.0,0.8439058308889846,45
fasta_cli/1.0.1,0.8438548117553,3
EMBOSS: splitter92/5.0.0.1,0.8438391162311303,154
alevin/1.3.0,0.842861684266221,242
mimodd_delcall/0.1.8_1,0.8426445983553302,66
bedtools_bamtobed/2.29.2,0.8422597162653621,1199
ctb_confab/0.4,0.8417997641763827,46
novoplasty/4.2,0.8413523451962525,716
openbabel_filter/3.1.1,0.8413347083369476,35
pangolin/3.1.16,0.8412518253335075,213
hicexplorer_chicplotviewpoint/3.4.2.0,0.8411100746261648,3
macs2_callpeak/2.1.1.20160309.3,0.8405844527609123,130
edger/3.34.0,0.8403907318021169,1192
bamutil_diff/1.0.15,0.8402815120261962,7
EMBOSS: dotpath25/5.0.0.1,0.840255374209137,11
scanpy_normalize/1.7.1,0.8389052094070462,268
medaka_variant_pipeline/1.0.3,0.8388255939582392,51
CONVERTER_gff_to_bed_0,0.8386694410569904,1719
scanpy_plot/1.4.4.post1,0.8384282373667585,3295
gmx_npt/2018.2,0.8383079659344206,13
gmx_nvt/2019.1,0.8381552688304506,200
vcfbedintersect/1.0.0_rc3,0.8378458628605306,370
query_tabular/3.0.0,0.8367017630006632,5891
Count1,0.8365791847776112,2022
seqtk_comp/1.3.1,0.8360284263370962,170
fastq_to_tabular/1.1.5,0.8353889449355816,6341
hicexplorer_hicplotsvl/3.4.3.0,0.8348746070502022,54
cshl_fastq_quality_filter/1.0.2,0.8329912684516881,5050
scanpy_find_markers/1.8.1,0.8322582754413361,17
cshl_fastx_quality_statistics/1.0.1,0.8318481979947724,281
ip_projective_transformation_points/0.1.0,0.8317813712046734,91
stacks2_denovomap/2.4,0.8317118530276628,221
qiime_filter_otus_from_otu_table/1.9.1.0,0.8316181943640614,177
scanpy_run_pca/1.7.2,0.8312666279516414,49
scanpy_filter_cells/1.4.30,0.8308571623630054,31
idchoice/18.01,0.8307276034174775,116
scanpy_find_markers/1.6.0,0.8303066136840213,129
deeptools_bam_pe_fragmentsize/3.0.2.0,0.8301847743015813,19
wc_gnu,0.8298453843147284,1037
scanpy_find_cluster/1.6.0,0.8296489415912368,108
gtf_filter_by_attribute_values_list,0.8289328602184335,292
mageck_mle/0.5.8.1,0.8286211551759953,209
pyprophet_score/2.1.4.1,0.8279777589892509,37
scanpy_run_paga/1.4.3,0.8276829429075584,11
MetaProSIP/2.6,0.8276179929399209,5
bed2gff1,0.8273043903652529,504
collection_column_join/0.0.2,0.8271886800763039,11
fastq_trimmer/1.1.1,0.8261651199278819,158
bedtools_bedtoigv/2.27.1,0.8255768103911167,18
chipeakanno_annopeaks/0.1.0,0.8251528360210334,210
translate_nucleotides,0.8247024991108932,6682
bedtools_reldistbed/2.29.0,0.8245623692748234,30
myrimatch/3.0.20175.0,0.8240823104568024,49
EMBOSS: sixpack90/5.0.0.1,0.8240465252559284,8
bedtools_map/2.29.2.2,0.8240175463907349,101
msstats/3.22.0.1,0.8239154388621284,132
random_lines1,0.8234316954725779,2316
mimodd_varextract/0.1.8_1,0.8231692100038477,419
EMBOSS: patmatdb67/5.0.0,0.82258899380473,51
hicexplorer_hicconvertformat/3.6,0.8225206814823329,113
minfi_dmr/1.28.0,0.8217267520956186,12
trinity/2.8.3,0.8215801779079446,3
bedtools_makewindowsbed/2.29.2,0.821129659292988,82
qual_stats_boxplot,0.8210217385273934,92
deeptools_plot_coverage/3.0.0.0,0.820581939218709,3
orthofinder_onlygroups/2.4.0,0.8202166094338746,19
Kraken2Tax/1.1,0.8189382778461014,89
bedtools_slopbed/2.29.2,0.8185593697450488,79
ctb_im_constrained_conf_gen/1.1.4,0.8181425413025086,4
seq_composition/0.0.1,0.8175341065871442,7
scanpy_plot_embed/1.8.1,0.8173327626816094,66
FileFilter/2.3.0,0.8158938961071395,63
miniasm/0.2,0.8156790369128054,332
bg_uniq/0.3,0.8149459710298276,3146
hyphy_slac/2.5.31,0.8148873176806558,141
chira_merge/1.2.0,0.8141359210977577,11
deeptools_compute_matrix_operations/3.0.2.0,0.813948435370062,9
flye/2.8.2,0.8138629505424967,28
edger/3.36.0,0.8137150982207125,147
snpSift_geneSets,0.8134735649943163,9
velvetoptimiser/2.2.6,0.813277838208086,640
master2pgSnp,0.8132718337046875,8
medaka_variant_pipeline/1.0.1,0.8124365418362007,16
spaln/2.4.7,0.811574832654913,4
raceid_clustering/3.0.2.1,0.8115027988395899,20
anndata_export/0.7.5,0.8112695137934026,19
bedtools_subtractbed/2.29.0,0.8110819200991003,201
kraken-mpa-report/1.2.4,0.8103605242728091,113
chira_collapse/1.4.3,0.8096724800493661,496
scanpy_run_tsne/1.4.3,0.8096373728183536,165
ruvseq/1.12.0,0.809213085059678,28
funannotate_clean/1.8.9,0.8091630749820256,96
humann2_regroup_table/0.11.1.1,0.808734705119363,176
scanpy_compute_graph/1.6.0,0.8087134993834428,79
CometAdapter/2.6,0.8085182839302244,317
trycycler_cluster/0.4.2,0.8084423640878533,10
ip_viz_overlay_moving_and_fixed_image/0.0.2,0.8082194213733226,138
repeatmasker_wrapper/4.0.7,0.8080589002634352,84
scanpy_run_umap/1.7.2,0.8078253507004317,83
EMBOSS: chips10/5.0.0,0.8074840856745709,24
pampa_communitymetrics/0.0.1,0.806942905845349,17
hicexplorer_hicnormalize/3.3.1.0,0.8067460550726125,10
varscan_copynumber/2.4.3.2,0.8066296444581588,102
fastani/1.3,0.8062813914794597,970
CONVERTER_mdconvert,0.8056293997379385,49
tp_replace_in_column/1.1.3,0.8053651658444128,9699
pyprophet_score/2.1.4.0,0.8049429274285308,54
gmx_solvate/2019.1.1,0.8044758817841605,11
anndata_manipulate/0.6.22.post1,0.8044164007680327,1115
bax2bam/0.0.9,0.8042543188101762,125
bandage_info/0.8.1,0.80374712811259,1100
tb_profiler_profile/3.0.8,0.8030536539473416,47
idpqonvert/3.0.20175.0,0.8030222403820761,17
fasta_compute_length/1.0.1,0.8028496868057926,42
anndata_inspect/0.6.22.post1,0.8023141220167982,2524
khmer_partition/3.0.0a3,0.8020646830998952,32
scanpy_find_cluster/1.4.3,0.8017627926400361,159
picard_BedToIntervalList/2.18.2.1,0.801709359104194,49
trimns/0.1.0,0.8007392420182768,24
vcffilter2/1.0.0_rc3,0.7991364803988602,4356
trinity_align_and_estimate_abundance/2.8.5,0.799135496962432,55
deeptools_compute_matrix/2.5.7.0,0.7985594961825102,12
qiime_count_seqs/1.9.1.0,0.7984131976058517,288
mdanalysis_extract_rmsd/1.0.0,0.7977613710007291,16
scanpy_remove_confounders/1.4.4.post1,0.797702554102103,180
ctb_chemfp_butina_clustering/0.2,0.7975516646638448,12
cuffdiff/2.2.1.5,0.7969016528042716,400
bedtools_multiintersectbed/2.27.1,0.7968486714271874,19
hicexplorer_hiccompartmentspolarization/3.4.3.0,0.796694132970691,46
hicexplorer_hiccomparematrices/3.4.3.0,0.7964358673870544,172
fastq_dump/2.8.1.2,0.7962235897127051,6
hicexplorer_hicaggregatecontacts/3.4.3.0,0.7961443346082617,29
EMBOSS: coderet13/5.0.0,0.7958241877397114,6
minfi_analysis/2.1.0,0.7953720252363616,49
viennarna_rnacofold/2.2.10.0,0.795083008839522,57
CONVERTER_wig_to_bigwig,0.7946814897629327,187
gfastats/1.2.0,0.7946733484069398,32
EMBOSS: primersearch81/5.0.0.1,0.794624453384937,121
kallisto_quant/0.43.1.3,0.794408866674381,310
mea/0.6.4.1,0.7943053172141437,27
sklearn_model_validation/1.0.7.10,0.7939073654822459,505
scanpy_run_pca/1.4.3,0.7938842257647598,97
busco/5.3.2,0.7934623812814758,183
blockclust/1.1.0,0.7921288299712357,401
gene2exon1,0.791033724984774,298
scanpy_filter_cells/1.4.3,0.7908767592966843,187
anndata_ops/0.0.3,0.7902337604449676,82
CONVERTER_fasta_to_fai,0.7901211732112976,1207
md_converter/1.9.5,0.7895403918786722,8355
hicexplorer_hicnormalize/3.4.3.0,0.7888646368007415,283
pampa_glmcomm/0.0.2,0.788525747566713,32
umi_tools_count/0.5.5.1,0.7881062157386653,791
scanpy_cluster_reduce_dimension/1.4.4.post1,0.7879112863321835,701
seq_filter_by_id/0.2.7,0.7871474273731737,4513
ip_overlay_segmentation/0.0.6,0.7870216879171904,53
minfi_getbeta/1.28.0,0.7864285501620294,55
deeptools_plot_profile/3.0.1.0,0.786376520654165,65
seqtk_sample/1.3.1,0.7862761646645088,6
crossmap_bed/0.3.7,0.7858545780024054,209
nanopolishcomp_freqmethcalculate/0.6.11,0.7846359621253463,122
rseqc_bam2wig/2.4galaxy1,0.7845005437296542,6
varscan/0.1,0.7844773360787611,5
hifiasm/0.16.1,0.7844043104940737,146
bedtools_coveragebed/2.29.2,0.7839294950414082,72
flanking_features_1/4.0.1,0.7830794171642266,296
gmx_trj/2020.4,0.782604448169878,2661
dada2_filterAndTrim/1.12,0.7821446517575553,94
bg_diamond_makedb/2.0.8,0.7820031588837182,226
custom_pro_db/1.22.0,0.7814148633889494,363
circos_interval_to_tile/0.69.8,0.7812488007076887,367
idba_ud/1.1.3,0.7810642888277444,71
bedtools_bed12tobed6/2.29.0,0.7806350771565749,27
rseqc_FPKM_count/2.6.4.1,0.7801322392258652,205
qiime_filter_taxa_from_otu_table/1.9.1.0,0.7796486939452891,140
bedtools_coveragebed/2.29.0,0.7789155504332126,194
pyprophet_subsample/2.1.4.0,0.7788785749464188,324
jcvi_gff_stats/0.8.4,0.7785498103018527,533
ucsc_cell_browser/0.5.21,0.777954203925809,68
sarscov2formatter/1.0,0.7775235949881429,9
decoyfasta/0.2.0,0.7774483044981207,36
bctools_convert_to_binary_barcode/0.2.2,0.7768912211843251,29
scanpy_inspect/1.4.4.post1,0.7765058842414316,1212
circos/0.69.8,0.7763373648792539,3281
aegean_canongff3/0.16.0,0.7762068819048756,9
gffread/2.2.1.0,0.7759685394912577,4
tabular_to_csv,0.7754847773949284,3357
peptide_shaker/1.16.36.2,0.7752429774183889,211
rseqc_RPKM_saturation/2.6.4.1,0.775020974849383,62
scanpy_filter/1.4.4.post1,0.7748999667158492,928
seqtk_subseq/1.3.1,0.7746976670283405,1777
ribotaper_create_annotation/0.1.0,0.7735178863221908,61
cutadapt/4.0,0.7725128697980203,1901
vcftools_merge/0.1.1,0.7725113603542072,324
seacr/1.3,0.7721318698144191,1093
dividePgSnp/1.0.0,0.772108885910657,19
stacks2_procrad/2.4,0.7719366087655389,166
cuffdiff/0.0.6,0.7714760562452635,40
cummerbund_to_cuffdiff/1.0.1,0.7713544267312323,503
hmmer_nhmmscan/0.1.0,0.7712295965633924,30
gffread/2.2.1.3,0.7712282678385111,623
chira_extract/1.3.1,0.7711668574476102,11
lofreq_alnqual/2.1.5,0.7709574097721399,559
pretext_snapshot/0.0.3,0.7703345431680035,48
query_tabular/3.3.0,0.7702965996480343,125
aggregate_scores_in_intervals2,0.7702288974104067,7
fasplit/357,0.77007975635121,783
kraken_taxonomy_report/0.0.2,0.7692168523338251,292
wtdbg/1.2.8.1,0.7692073557699589,326
md_converter/1.9.3.2,0.7686408683610925,407
fastq_to_tabular/1.1.1,0.7683794535876478,340
snpEff/4.3r.1,0.7676856106966369,185
shyft_longitudes/0.1.0,0.7674172853925515,41
sansa_annotate/0.0.8,0.7669480855579258,80
macs2_bdgdiff/2.1.1.20160309.1,0.7667325615314827,378
samtools_markdup/1.13,0.7666493985308453,20
gubbins/0.1.0,0.7663085625985364,369
lorikeet_spoligotype/20,0.7661169823237594,289
bio3d_rmsf/2.3.4,0.7659652546478566,641
vcfannotategenotypes/1.0.0_rc3,0.7653312467773647,71
roary/3.13.0,0.7652679441700413,2638
bedtools_map/2.29.0.2,0.7651107674208378,182
hicexplorer_chicviewpointbackgroundmodel/3.6,0.764744127145797,11
cshl_fastq_to_fasta/1.0.0,0.7639464063675141,546
xarray_mapplot/0.18.2,0.7629885727873311,445
intervene_pairwise/0.6.4,0.7629775781521448,82
Paste1,0.7629729885131583,8034
umi_tools_count/1.1.2,0.7629659947207229,3
ivar_variants/1.2,0.7623623061382677,1243
xmfa2gff3/2015_02_13.0,0.762182110697746,16
mlst/2.16.1,0.7621459319339786,1042
bio3d_rmsd/2.3.4,0.7615369007407466,1219
tmhmm2/0.0.16,0.7612174431568827,221
bedtools_bedtobam/2.29.2,0.7608574405004243,80
strelka_germline/2.9.10,0.7599337757885954,55
graphicsmagick_image_montage/1.3.31,0.7598367396265195,214
homer_annotatePeaks/4.11,0.759665012888498,199
scanpy_regress_variable/1.4.3,0.7595233091347342,17
Multivariate/2.3.10,0.7592905135829984,806
bioext_bealign/0.20.4,0.7587187500742585,26
metaphlan_hclust_heatmap/2.6.0.0,0.7586011618211189,175
scanpy_scale_data/1.8.1,0.7577893066639539,6
optitype/1.3.5,0.7572950737233592,171
tbvcfreport/0.1.7,0.7563076373490188,168
bedtools_clusterbed/2.30.0,0.7561222736315405,44
hifiasm/0.15.4,0.7554409532626414,67
peptide_genomic_coordinate/1.0.0,0.7549341480150543,65
scanpy_run_tsne/1.8.1,0.754802008628578,3
hicexplorer_hicdetectloops/3.4.3.0,0.7538258081960592,94
kallisto_pseudo/0.46.0.1,0.7536612772305286,136
viennarna_rnaheat/2.2.10.0,0.753556335426819,29
directory_uri,0.7534348521983707,3115
snippy_core/4.4.3,0.7533129110278858,3
bamSplit/2.4.0,0.7530810331482366,36
sklearn_model_fit/1.0.7.12,0.7529278565774629,7
bedtools_unionbedgraph/2.30.0,0.752095097812728,80
trinity_run_de_analysis/2.8.5,0.7510460603868363,70
vsearch_dereplication/1.9.7.0,0.7510341721713737,77
bedtools_sortbed/2.30.0,0.7505673432906175,1511
mummer_dnadiff/4.0.0beta2,0.7503364914504836,669
hypo/1.0.3,0.7498505762512158,3
bedtools_slopbed/2.30.0,0.7491815886517732,133
metaquantome_sample/2.0.1,0.7491046985860744,6
cd_hit_est/1.3,0.748792814223598,817
filtlong/0.2.1,0.74867092379523,25
hicexplorer_chicviewpointbackgroundmodel/3.4.2.0,0.7484915873163172,7
spyboat/0.1.1,0.7484433875364128,23
anndata_ops/1.8.1,0.7481912415828239,13
proteomiqon_mzmltomzlite/0.0.5,0.7478792947895363,91
fastq_stats/1.1.1,0.7471926673353856,868
lighter/1.0,0.7471606673854714,61
kobas_identify/2.1.1,0.7468167003828229,33
valet/1.0.0,0.7464884265528595,65
encyclopedia_fasta_to_prosit_csv/1.2.2,0.7464450078222262,12
w4mclassfilter/0.98.18,0.74630763174113,992
fasta-stats/2.0,0.7461609518574933,896
bowtie2/2.3.4.1,0.7459985669555438,130
roary/3.10.2,0.7455585867050464,5
iuc_pear/0.9.6.1,0.7453281635271561,7
iwtomics_loadandplot/1.0.0.0,0.7452413712970298,5
PeakPickerHiRes/2.6,0.7450434783122059,141
parmconv/19.11,0.7446427215850642,115
jasminesv/1.0.11,0.7442334873368602,20
kraken-report/1.3.1,0.7439172906481001,948
vcfbreakcreatemulti/1.0.0_rc3,0.7438222003117752,121
IDScoreSwitcher/2.2.0,0.743601423309616,19
schicexplorer_schicqualitycontrol/1.0,0.7434781591568617,7
mageck_test/0.5.8.1,0.7428702224679858,848
bamleftalign/1.3.1,0.7425416742388415,27195
taxonomy_krona_chart/2.7.1,0.7422791018524147,3460
qiime_pick_otus/1.9.1.0,0.7422337885593909,595
fpocket/4.0.0,0.7420941457147862,110
stoceps_filteringsp/0.0.2,0.742028842083518,5
deseq2/2.11.40.3,0.741564122885131,7
nanopolishcomp_eventaligncollapse/0.6.11,0.7415638308527064,176
dada2_learnErrors/1.14,0.7412470027658039,281
cuffcompare/2.2.1.1,0.740771168154455,38
dada2_filterAndTrim/1.14,0.740678583843181,1104
deeptools_multi_bam_summary/3.5.1.0.0,0.7405658173939007,81
vcfannotate/1.0.0_rc1,0.7403385473728247,51
stacks_ustacks/1.46.0,0.7401898796919633,417
bctools_remove_tail/0.2.2,0.7401202077771742,114
mergeCols1,0.7400402450012044,18
PicardInsertSize/1.56.0,0.7386847662436911,82
pileup_parser/1.0.2,0.7386635418968132,1435
augustus_training/3.3.3,0.7384270012284327,167
chira_map/1.3.5,0.7383280094016988,34
samtools_reheader/2.0.2,0.7382603165882177,3
mztab2tsv/4.4.1,0.7382529052682357,12
addValue,0.738041810888163,5431
CONVERTER_bz2_to_uncompressed,0.7378923518210814,911
comp1,0.7377771251583021,12854
dada2_removeBimeraDenovo/1.20,0.7373247989228273,91
scanpy_find_variable_genes/1.7.2,0.736589369945624,66
ConsensusID/2.2.0,0.736424576452559,6
anndata_export/0.7.4,0.7363715265212376,15
chira_extract/1.3.5,0.736340304785661,13
bedtools_annotatebed/2.29.2,0.7360944878407756,70
crossmap_bam/0.3.7,0.7358950243316127,136
regexColumn1/1.0.1,0.735339744205385,1399
dada2_filterAndTrim/1.18,0.7350557292668929,513
seurat_create_seurat_object/2.3.1,0.7349111747913071,20
dada2_plotQualityProfile/1.18,0.7346693011113203,115
deeptools_bam_coverage/3.0.0.0,0.7341901075712046,27
CONVERTER_maf_to_interval_0,0.7338039363837403,11
tp_unfold_column_tool/1.1.1,0.7334981627777205,389
ucsc_cell_browser/1.0.0,0.7328892312932942,17
gmx_em/2019.1.5,0.7328818887869144,21
gemini_amend/0.20.1,0.7325572372576211,31
artic_minion/1.2.1,0.732365559638864,378
fastq_trimmer/1.1.5,0.7323555073465896,2481
crossmap_gff/0.3.7,0.7321955386833786,107
tmhmm2/0.0.17,0.7320440014583013,38
lordec/0.9,0.7319136577164378,67
bedtools_sortbed/2.29.0,0.7316925187290264,680
trycycler_cluster/0.5.3,0.7304039622110986,4
rna_star/2.5.2b-0,0.729701328010217,73
mspurity_createmsp/1.12.0,0.7287888998274786,30
CONVERTER_biom2_to_biom1,0.7272420030924863,50
ffindex_dbkit_create/0.2,0.7271181818352509,16
hmmer_phmmer/3.3.2,0.7265413845950619,69
RNAlien/1.3.6,0.7264808597416922,9
samtools_flagstat/2.0.2,0.726117642921259,1766
snippy_core/4.5.0,0.7250331566179464,353
staramr_search/0.4.0,0.7249289571131503,7
FeatureFinderMultiplex/2.2.0,0.7248550522528004,19
snpSift_annotate/3.4,0.7247262416020224,97
smf_utils_find-boxes/smf-v1.7-0_utils-v2.1.1-1,0.724682721652623,47
EMBOSS: dreg27/5.0.0,0.724642053844175,5
ivar_removereads/1.2.2,0.724312479328138,112388
ucsc_cell_browser/0.5.43,0.7241190260122609,22
raven/1.5.3,0.7237116397065074,44
sucos_max_score/2020.03.4,0.7236980483857619,2902
hicexplorer_hicplotdistvscounts/3.6,0.72369359998287,19
PeakPickerHiRes/2.3.0,0.7235115290609309,107
intervene_upset/0.6.4,0.7232539209372695,266
stacks_refmap/1.46.0,0.7216941980814531,86
dropletutils/1.2.1+5,0.7214337098544841,577
chira_map/1.1.2,0.7214016773013033,15
ngsutils_bam_filter/0.5.8.1,0.7212834028430992,22
glob_report/0.3,0.720662741610617,9
gemini_set_somatic/0.20.1,0.7204151249659698,38
nextclade/1.10.2,0.7203948346364106,59
quantp/1.1.2,0.720285818260199,62
hicexplorer_hicplotsvl/3.6,0.7200742224869727,15
mira_assembler/0.0.11,0.719802087228455,131
metagene_annotator/1.0.0,0.7185174859331357,209
humann2_genefamilies_genus_level/0.11.1.1,0.7180450881880979,2582
ucsc_cell_browser/0.7.10,0.7176811658638956,92
gops_basecoverage_1/1.0.0,0.7171800660652551,173
piranha/0.1.0,0.7166837469176752,307
unicycler/0.4.6.0,0.7156025881314091,8
trinity_contig_exn50_statistic/2.9.1,0.715601037988481,88
deeptools_alignmentsieve/3.0.2.0,0.7130973158369373,123
fastq_groomer/1.1.1,0.7123219856411902,3020
EMBOSS: cpgplot15/5.0.0,0.7122627014615067,19
umi_tools_whitelist/1.1.2,0.7114883960820512,20
search_gui/4.0.22,0.7106321679362088,39
thermo_raw_file_converter/1.3.3,0.7088077649739494,11
Extract_features1,0.708647735962449,448
FeatureFinderMultiplex/2.6,0.7079278440875499,52
ont_fast5_api_fast5_subset/3.1.3,0.7074728097185684,22
snippy/4.4.5,0.707310564405404,490
chira_map/1.4.0,0.7066230499699155,9
fasttree/2.1.10,0.7062886289942637,13635
onto_tk_get_term_synonyms/1.45.0,0.7057429146993701,25
fasta-stats/1.0.3,0.7054003749637365,1290
fastqc/0.71,0.7051880486361055,1481
annotatemyids/3.5.0.1,0.7043741189289974,11
fasta-stats/1.0.0,0.704000968274068,464
fargene/0.1,0.7039464327540146,138
abyss-pe/2.3.4,0.7037081582873413,44
samtools_split/1.9,0.7035365362270356,473
deeptools_plot_enrichment/3.3.2.0.0,0.7028473632005026,128
cp_cellprofiler/3.1.9,0.702736310448626,133
meme_psp_gen/5.0.5.0,0.702309059368806,59
pileup_interval/1.0.2,0.7018982058210149,293
rnaspades/3.9.0.3,0.7014134157358306,9
samtool_filter2/1.1.2,0.7013275798304587,210
rawtools/1.4.2.0,0.7011776566682771,98
varscan/2.4.2,0.7003763417925805,856
mummer_mummer/4.0.0beta2,0.6988537755345273,1210
mothur_merge_count/1.39.5.0,0.6986331596632432,42
tp_grep_tool/1.1.1,0.6985424326933626,59300
dropletutils/1.10.0,0.6983313327127578,528
bg_diamond/0.1.6.0,0.6982000703686991,29
spades/3.15.4,0.6977560112039929,312
picard_CollectGcBiasMetrics/2.18.2.1,0.6976608713741621,137
sam_pileup/1.1.1,0.6976593616713944,73
monocle3_reduceDim/0.1.4,0.6972223575961277,20
rnaspades/3.9.0.1,0.6970380454917854,367
macs2_filterdup/2.1.1.20160309.1,0.696737340974556,127
egsea/1.6.0.1,0.6966551547996649,8
ProteinInference/2.6,0.6966261331238546,3
snap_training/2013_11_29,0.696533670502793,404
encyclopedia_searchtolib/0.9.5.0,0.6960642019716876,6
fastq_groomer/1.0.4,0.6959543108009615,40
gmx_md/2019.1,0.6951116312887299,148
sina/1.7.2,0.6949592838692563,67
cshl_fastx_reverse_complement/1.0.2,0.6946903813713643,3860
vcftools_slice/0.1,0.6943594262043353,66
sklearn_pca/1.0.8.2,0.6940167262973698,4
gprofiler_snpense/0.1.71,0.6927970338152818,62
cshl_fastx_artifacts_filter/1.0.1,0.6919273141759915,148
compress_file/0.1.0,0.6916181152668422,66
transdecoder/3.0.1,0.6914918894449211,595
rsem_prepare_reference/1.1.17,0.6899514650490527,117
mimodd_rebase/0.1.8_1,0.6887771872396877,275
rseqc_bam_stat/2.6.4,0.6886310889310753,2644
fastqc/0.68,0.6882445328601011,59
bedtools_groupbybed/2.29.2,0.6878552418826729,211
augustus_training/3.4.0,0.6873047658104504,71
cuffnorm/2.2.1.2,0.6872859354643047,33
CONVERTER_sam_to_unsorted_bam,0.6871751368070521,57
scanpy_compute_graph/1.8.1,0.6867321454056459,5
scater_filter/1.20.0,0.6862437689585502,51
fasta-stats/1.0.2,0.6861673765177818,756
minia/3.2.1,0.6853672280511204,382
nextalign/1.4.5,0.68526007228446,47
EMBOSS: getorf42/5.0.0.1,0.6846178752702657,897
zerone/1.0,0.6842457525182647,44
gffread/2.2.1.1,0.6841319599099558,63
gffcompare/0.9.8,0.6838125621164702,63
vcfallelicprimitives/1.0.0_rc3,0.6835275950545127,574
onto_tk_get_ancestor_terms/1.45.1,0.6823357662949625,14
pangolin/3.1.4,0.6818555279405749,66
PicardASMetrics/1.56.0,0.6814609888693217,38
unipept/4.0.0,0.6808811306291536,453
samtools_markdup/1.9,0.6808063393360414,859
sRNAPipe/1.1.1,0.6802341051083262,31
tp_sed_tool/1.1.1,0.6795578144978571,5419
chira_map/1.3.7,0.6788184302798638,28
artic_minion/1.1.3,0.6786985514694615,786
raceid_trajectory/3.1,0.678448936264143,106
bcftools_concat/1.10,0.6782658309378137,55
lipidmaps/2018-10-02,0.6772537043979497,62
exomedepth/1.1.0,0.6772536890808948,59
kobas_annotate/2.1.1,0.6765087773187639,31
bwameth/0.2.0.3,0.6764557971504889,17
dada2_plotQualityProfile/1.14,0.6763990405607148,231
mothur_rarefaction_shared/1.39.5.0,0.6761550799498834,59
structure_to_gspan/0.3,0.6760554839311548,17
scanpy_run_umap/1.4.3,0.6757753689360625,84
alevin/0.14.1.2,0.6754925757613041,105
gemini_query/0.20.1,0.6752774106159424,3096
rdock_sort_filter/2013.1-0,0.675188424927969,120
rseqc_read_duplication/2.6.4,0.6746258715336049,704
gops_complement_1/1.0.0,0.6743604647873386,134
salmonquantmerge/1.5.1,0.6733548141857144,492
jamm/1.0.7,0.6730373300333228,63
vsearch_clustering/2.8.3.0,0.6728173195536546,524
pampa_glmsp/0.0.2,0.6726947633742373,47
rna_starsolo/2.7.2a1,0.6726202494943212,4
_salmon_kallisto_mtx_to_10x/0.0.1,0.6711813759446685,124
spades_rnaviralspades/3.15.4,0.6711032394569826,82
tp_split_on_column/0.4,0.6710795890983408,143
fasta_compute_length/1.0.3,0.6698573450978695,2271
snpfreqplot/1.0,0.6688132783149856,2193
Kraken2Tax/1.2,0.6687545286908219,2145
fastqc/0.73,0.6686408134721632,135405
macs2_predictd/2.1.1.20160309.1,0.6686127312467063,597
iqtree/1.5.5.1,0.6684953114835727,18
circos_gc_skew/0.69.8,0.6684781669338039,378
mimodd_vcf_filter/0.1.8_1,0.6681252563155955,697
picrust_categorize/1.1.1.0,0.667701059147023,82
hicexplorer_hicconvertformat/3.4.1.0,0.667606585722004,20
fastq_info/0.25.1+Galaxy0,0.6674381593774719,1258
qiime_filter_fasta/1.9.1.0,0.6673485937325226,1644
kraken-filter/1.3.1,0.6672428827981628,57
megablast_xml_parser/1.0.0,0.6670876708390181,44
varscan_somatic/2.4.3.3,0.6665372576431382,317
khmer_normalize_by_median/3.0.0a3,0.6664987710558103,90
mothur_classify_tree/1.39.5.0,0.6644569887142492,23
picrust_predict_metagenomes/1.1.1.0,0.6643840663884686,110
cshl_fasta_formatter/1.0.1,0.6632900771885004,725
bedtools_coveragebed/2.27.0.2,0.6631350215339654,83
bedtools_genomecoveragebed/2.27.0.0,0.6629602611840836,49
spring_map/0.2,0.6619463539380035,4
bioext_bam2msa/0.20.4,0.6618359100656301,30
count_seqs/1.9.1.0,0.6617048495741658,109
bamtools/2.4.0,0.6615612126764322,68
scanpy_normalise_data/1.4.30,0.6612678252002484,6
scanpy_run_tsne/1.7.2,0.6606639019637577,77
anndata_ops/0.0.1,0.6606431395431006,10
seqtk_seq/1.3.3,0.6604211147504051,1772
nextalign/1.10.2,0.6602659146204743,5
sklearn_stacking_ensemble_models/0.2.0.1,0.6595062150671938,3
hicexplorer_hicdetectloops/3.4.1.0,0.6594379156080618,33
fastq_paired_end_joiner/2.0.1.1,0.6590884627088828,8981
megablast_xml_parser/1.0.1,0.6584553650336971,39
orthofinder_onlygroups/2.5.4,0.6580922246710311,151
nextalign/1.11.0,0.655905880680932,5
CONVERTER_interval_to_bigwig_0,0.6552373944772923,132
CONVERTER_SMILES_to_sdf,0.6551981835961279,85
picard_MarkDuplicates/2.7.1.1,0.6549421120371537,78
ncbi_tblastx_wrapper/2.10.1,0.6545592172309218,513
chira_merge/1.3.1,0.6535400493772185,81
pangolin/3.0.3,0.6522652001378321,24
stacks2_ustacks/2.55,0.6519941146871215,11
cardinal_combine/2.2.6.1,0.6516344113745995,68
bg_sortmerna/2.1b.5,0.6513878660161309,46
ivar_variants/1.0.1,0.6513276971676775,11
